Order ID,Timestamp,Fill Time,B/S,Contract,filledQty,Avg Fill Price,Type,Limit Price,Stop Price,Status,Trade Duration,Gap Time,Revenge Trade,Excessive Risk,Outsized Loss,No Stop Loss
7301604581,02/08/2024 10:49:20,02/08/2024 10:49:20,Sell,MNQH4,1,21356.5,Market,21356.5,,Filled,0:02:37,,,,,
7301604582,02/08/2024 10:49:20,,Buy,MNQH4,1,,Stop,,21363,Cancelled,,,,,,
7301604583,02/08/2024 10:49:20,02/08/2024 10:51:57,Buy,MNQH4,1,21341.5,Limit,21341.5,,Filled,,0:07:43,,,,
7301605711,02/09/2024 7:30:00,02/09/2024 7:30:00,Sell,MNQH4,1,21357.5,Market,21357.5,,Filled,0:07:37,,revenge,,,
7301605712,02/09/2024 7:30:00,,Buy,MNQH4,1,,Stop,,21369.75,Cancelled,,,revenge,,,
7301605713,02/09/2024 7:30:00,02/09/2024 7:37:37,Buy,MNQH4,1,21339,Limit,21339,,Filled,,0:03:14,revenge,,,
7301604761,02/09/2024 7:40:51,02/09/2024 7:40:51,Buy,MNQH4,1,21493.25,Market,21493.25,,Filled,0:01:40,,,,,
7301604762,02/09/2024 7:40:51,,Sell,MNQH4,1,,Stop,,21481,Cancelled,,,,,,
7301604763,02/09/2024 7:40:51,02/09/2024 7:42:31,Sell,MNQH4,1,21512.25,Limit,21512.25,,Filled,,0:32:21,,,,
7301603411,02/09/2024 8:14:52,02/09/2024 8:14:52,Buy,MNQH4,1,21486,Market,21486,,Filled,0:00:10,,,,,
7301603412,02/09/2024 8:14:52,02/09/2024 8:15:02,Sell,MNQH4,1,21467,Stop,,21467,Filled,,,,,,
7301603413,02/09/2024 8:14:52,,Sell,MNQH4,1,,Limit,21519.25,,Cancelled,,1:57:14,,,,
7301602801,02/09/2024 10:12:16,02/09/2024 10:12:16,Sell,MNQH4,1,21363,Market,21363,,Filled,0:07:24,,,,,
7301602802,02/09/2024 10:12:16,02/09/2024 10:19:40,Buy,MNQH4,1,21379.25,Stop,,21379.25,Filled,,,,,,
7301602803,02/09/2024 10:12:16,,Buy,MNQH4,1,,Limit,21334.5,,Cancelled,,1:05:32,,,,
7301605581,02/09/2024 11:25:12,02/09/2024 11:25:12,Sell,MNQH4,1,21428.75,Market,21428.75,,Filled,0:04:48,,revenge,,,
7301605582,02/09/2024 11:25:12,02/09/2024 11:30:00,Buy,MNQH4,1,21441.25,Stop,,21441.25,Filled,,,revenge,,,
7301605583,02/09/2024 11:25:12,,Buy,MNQH4,1,,Limit,21402.5,,Cancelled,,0:04:17,revenge,,,
7301603961,02/12/2024 7:30:00,02/12/2024 7:30:00,Buy,MNQH4,1,21363,Market,21363,,Filled,0:00:48,,,,,
7301603962,02/12/2024 7:30:00,02/12/2024 7:30:48,Sell,MNQH4,1,21350.75,Stop,,21350.75,Filled,,,,,,
7301603963,02/12/2024 7:30:00,,Sell,MNQH4,1,,Limit,21391.75,,Cancelled,,1:36:33,,,,
7301605021,02/12/2024 9:07:21,02/12/2024 9:07:21,Sell,MNQH4,1,21396.5,Market,21396.5,,Filled,0:07:39,,,,,
7301605022,02/12/2024 9:07:21,02/12/2024 9:15:00,Buy,MNQH4,1,21407.5,Stop,,21407.5,Filled,,,,,,
7301605023,02/12/2024 9:07:21,,Buy,MNQH4,1,,Limit,21375.25,,Cancelled,,1:36:02,,,,
7301604931,02/12/2024 10:51:02,02/12/2024 10:51:02,Sell,MNQH4,1,21441.5,Market,21441.5,,Filled,0:07:53,,,,,
7301604932,02/12/2024 10:51:02,,Buy,MNQH4,1,,Stop,,21452,Cancelled,,,,,,
7301604933,02/12/2024 10:51:02,02/12/2024 10:58:55,Buy,MNQH4,1,21424,Limit,21424,,Filled,,0:28:52,,,,
7301603821,02/12/2024 11:27:47,02/12/2024 11:27:47,Buy,MNQH4,1,21461.25,Market,21461.25,,Filled,0:04:55,,,,,
7301603822,02/12/2024 11:27:47,,Sell,MNQH4,1,,Stop,,21450.25,Cancelled,,,,,,
7301603823,02/12/2024 11:27:47,02/12/2024 11:32:42,Sell,MNQH4,1,21482.75,Limit,21482.75,,Filled,,0:35:46,,,,
7301603051,02/12/2024 12:08:28,02/12/2024 12:08:28,Buy,MNQH4,1,21506,Market,21506,,Filled,0:06:44,,,,,
7301603052,02/12/2024 12:08:28,02/12/2024 12:15:12,Sell,MNQH4,1,21496.5,Stop,,21496.5,Filled,,,,,,
7301603053,02/12/2024 12:08:28,,Sell,MNQH4,1,,Limit,21525.75,,Cancelled,,1:04:00,,,,
7301605381,02/13/2024 7:30:00,02/13/2024 7:30:00,Buy,MNQH4,1,21499.5,Market,21499.5,,Filled,0:02:09,,,,,
7301605382,02/13/2024 7:30:00,02/13/2024 7:32:09,Sell,MNQH4,1,21482,Stop,,21482,Filled,,,,,,
7301605383,02/13/2024 7:30:00,,Sell,MNQH4,1,,Limit,21535.5,,Cancelled,,1:48:10,,,,
7301603161,02/13/2024 9:20:19,02/13/2024 9:20:19,Buy,MNQH4,1,21505.5,Market,21505.5,,Filled,0:05:26,,,,,
7301603162,02/13/2024 9:20:19,,Sell,MNQH4,1,,Stop,,21499.25,Cancelled,,,,,,
7301603163,02/13/2024 9:20:19,02/13/2024 9:25:45,Sell,MNQH4,1,21521,Limit,21521,,Filled,,0:17:45,,,,
7301604441,02/13/2024 9:43:30,02/13/2024 9:43:30,Buy,MNQH4,1,21375.75,Market,21375.75,,Filled,0:07:12,,,,,
7301604442,02/13/2024 9:43:30,02/13/2024 9:50:42,Sell,MNQH4,1,21358.75,Stop,,21358.75,Filled,,,,,,
7301604443,02/13/2024 9:43:30,,Sell,MNQH4,1,,Limit,21414.75,,Cancelled,,1:56:22,,,,
7301603401,02/13/2024 11:47:04,02/13/2024 11:47:04,Sell,MNQH4,1,21403.25,Market,21403.25,,Filled,0:02:51,,,,,
7301603402,02/13/2024 11:47:04,,Buy,MNQH4,1,,Stop,,21411.5,Cancelled,,,,,,
7301603403,02/13/2024 11:47:04,02/13/2024 11:49:55,Buy,MNQH4,1,21386.5,Limit,21386.5,,Filled,,1:48:58,,,,
7301604891,02/13/2024 13:38:53,02/13/2024 13:38:53,Sell,MNQH4,1,21481.75,Market,21481.75,,Filled,0:10:03,,,,,
7301604892,02/13/2024 13:38:53,02/13/2024 13:48:56,Buy,MNQH4,1,21501.25,Stop,,21501.25,Filled,,,,,,
7301604893,02/13/2024 13:38:53,,Buy,MNQH4,1,,Limit,21441.75,,Cancelled,,0:17:47,,,,
7301605811,02/14/2024 7:30:00,02/14/2024 7:30:00,Sell,MNQH4,1,21385.25,Market,21385.25,,Filled,0:01:55,,,excessive,,
7301605812,02/14/2024 7:30:00,,Buy,MNQH4,1,,Stop,,21405,Cancelled,,,,excessive,,
7301605813,02/14/2024 7:30:00,02/14/2024 7:31:55,Buy,MNQH4,1,21366.75,Limit,21366.75,,Filled,,1:45:28,,excessive,,
7301605911,02/14/2024 9:17:23,02/14/2024 9:17:23,Buy,MNQH4,1,21465,Market,21465,,Filled,0:05:13,,,,outsized,
7301605912,02/14/2024 9:17:23,02/14/2024 9:22:36,Sell,MNQH4,1,21442.75,Stop,,21442.75,Filled,,,,,outsized,
7301605913,02/14/2024 9:17:23,,Sell,MNQH4,1,,Limit,21504.5,,Cancelled,,0:32:06,,,outsized,
7301604771,02/14/2024 9:54:42,02/14/2024 9:54:42,Buy,MNQH4,1,21457.25,Market,21457.25,,Filled,0:11:14,,,,,
7301604772,02/14/2024 9:54:42,02/14/2024 10:05:56,Sell,MNQH4,1,21445.75,Stop,,21445.75,Filled,,,,,,
7301604773,02/14/2024 9:54:42,,Sell,MNQH4,1,,Limit,21476.75,,Cancelled,,0:45:00,,,,
7301604281,02/14/2024 10:50:56,02/14/2024 10:50:56,Sell,MNQH4,1,21490,Market,21490,,Filled,0:00:50,,,,,
7301604282,02/14/2024 10:50:56,,Buy,MNQH4,1,,Stop,,21500.5,Cancelled,,,,,,
7301604283,02/14/2024 10:50:56,02/14/2024 10:51:46,Buy,MNQH4,1,21471,Limit,21471,,Filled,,0:45:17,,,,
7301603451,02/14/2024 11:37:03,02/14/2024 11:37:03,Buy,MNQH4,1,21435.5,Market,21435.5,,Filled,0:09:51,,,,,
7301603452,02/14/2024 11:37:03,02/14/2024 11:46:54,Sell,MNQH4,1,21420.5,Stop,,21420.5,Filled,,,,,,
7301603453,02/14/2024 11:37:03,,Sell,MNQH4,1,,Limit,21469.75,,Cancelled,,0:07:52,,,,
7301604651,02/15/2024 7:30:00,02/15/2024 7:30:00,Sell,MNQH4,1,21385.25,Market,21385.25,,Filled,0:09:32,,,,,
7301604652,02/15/2024 7:30:00,,Buy,MNQH4,1,,Stop,,21398.5,Cancelled,,,,,,
7301604653,02/15/2024 7:30:00,02/15/2024 7:39:32,Buy,MNQH4,1,21363,Limit,21363,,Filled,,0:49:07,,,,
7301605491,02/15/2024 8:28:39,02/15/2024 8:28:39,Sell,MNQH4,1,21450.25,Market,21450.25,,Filled,0:10:54,,,,,
7301605492,02/15/2024 8:28:39,,Buy,MNQH4,1,,Stop,,21460,Cancelled,,,,,,
7301605493,02/15/2024 8:28:39,02/15/2024 8:39:33,Buy,MNQH4,1,21429,Limit,21429,,Filled,,1:47:40,,,,
7301605031,02/15/2024 10:27:13,02/15/2024 10:27:13,Buy,MNQH4,1,21402.25,Market,21402.25,,Filled,0:04:27,,,,,
7301605032,02/15/2024 10:27:13,,Sell,MNQH4,1,,Stop,,21391.5,Cancelled,,,,,,
7301605033,02/15/2024 10:27:13,02/15/2024 10:31:40,Sell,MNQH4,1,21420.75,Limit,21420.75,,Filled,,0:13:40,,,,
7301603271,02/15/2024 10:45:20,02/15/2024 10:45:20,Sell,MNQH4,1,21507.25,Market,21507.25,,Filled,0:07:56,,,,,
7301603272,02/15/2024 10:45:20,02/15/2024 10:53:16,Buy,MNQH4,1,21526.25,Stop,,21526.25,Filled,,,,,,
7301603273,02/15/2024 10:45:20,,Buy,MNQH4,1,,Limit,21472.5,,Cancelled,,1:51:23,,,,
7301604011,02/15/2024 12:44:39,02/15/2024 12:44:39,Sell,MNQH4,1,21514.75,Market,21514.75,,Filled,0:07:32,,,,,
7301604012,02/15/2024 12:44:39,02/15/2024 12:52:11,Buy,MNQH4,1,21527.75,Stop,,21527.75,Filled,,,,,,
7301604013,02/15/2024 12:44:39,,Buy,MNQH4,1,,Limit,21497.25,,Cancelled,,0:48:44,,,,
7301603511,02/16/2024 7:30:00,02/16/2024 7:30:00,Sell,MNQH4,1,21452.75,Market,21452.75,,Filled,0:10:46,,,,,
7301603512,02/16/2024 7:30:00,,Buy,MNQH4,1,,Stop,,21461.5,Cancelled,,,,,,
7301603513,02/16/2024 7:30:00,02/16/2024 7:40:46,Buy,MNQH4,1,21436.75,Limit,21436.75,,Filled,,0:05:22,,,,
7301605561,02/16/2024 7:46:08,02/16/2024 7:46:08,Sell,MNQH4,1,21471.25,Market,21471.25,,Filled,0:00:57,,revenge,,,
7301605562,02/16/2024 7:46:08,,Buy,MNQH4,1,,Stop,,21482.75,Cancelled,,,revenge,,,
7301605563,02/16/2024 7:46:08,02/16/2024 7:47:05,Buy,MNQH4,1,21450.5,Limit,21450.5,,Filled,,0:04:09,revenge,,,
7301605061,02/16/2024 7:51:14,02/16/2024 7:51:14,Buy,MNQH4,1,21420.75,Market,21420.75,,Filled,0:01:00,,,,,
7301605062,02/16/2024 7:51:14,02/16/2024 7:52:14,Sell,MNQH4,1,21412.75,Stop,,21412.75,Filled,,,,,,
7301605063,02/16/2024 7:51:14,,Sell,MNQH4,1,,Limit,21432.75,,Cancelled,,0:48:59,,,,
7301605141,02/16/2024 8:41:13,02/16/2024 8:41:13,Sell,MNQH4,1,21370.5,Market,21370.5,,Filled,0:07:32,,,,,
7301605142,02/16/2024 8:41:13,,Buy,MNQH4,1,,Stop,,21381.5,Cancelled,,,,,,
7301605143,02/16/2024 8:41:13,02/16/2024 8:48:45,Buy,MNQH4,1,21354.75,Limit,21354.75,,Filled,,0:28:14,,,,
7301605551,02/16/2024 9:16:59,02/16/2024 9:16:59,Sell,MNQH4,1,21486.75,Market,21486.75,,Filled,0:00:44,,revenge,,,
7301605552,02/16/2024 9:16:59,02/16/2024 9:17:43,Buy,MNQH4,1,21499,Stop,,21499,Filled,,,revenge,,,
7301605553,02/16/2024 9:16:59,,Buy,MNQH4,1,,Limit,21457.5,,Cancelled,,0:04:11,revenge,,,
7301604161,02/19/2024 7:30:00,02/19/2024 7:30:00,Buy,MNQH4,1,21422,Market,21422,,Filled,0:01:15,,,,,
7301604162,02/19/2024 7:30:00,02/19/2024 7:31:15,Sell,MNQH4,1,21406.75,Stop,,21406.75,Filled,,,,,,
7301604163,02/19/2024 7:30:00,,Sell,MNQH4,1,,Limit,21441.5,,Cancelled,,1:21:17,,,,
7301603111,02/19/2024 8:52:32,02/19/2024 8:52:32,Buy,MNQH4,1,21398.25,Market,21398.25,,Filled,0:00:44,,,,,
7301603112,02/19/2024 8:52:32,,Sell,MNQH4,1,,Stop,,21382.25,Cancelled,,,,,,
7301603113,02/19/2024 8:52:32,02/19/2024 8:53:16,Sell,MNQH4,1,21421.25,Limit,21421.25,,Filled,,1:33:20,,,,
7301604531,02/19/2024 10:26:36,02/19/2024 10:26:36,Buy,MNQH4,1,21403.25,Market,21403.25,,Filled,0:07:37,,,,,
7301604532,02/19/2024 10:26:36,02/19/2024 10:34:13,Sell,MNQH4,1,21384,Stop,,21384,Filled,,,,,,
7301604533,02/19/2024 10:26:36,,Sell,MNQH4,1,,Limit,21440.25,,Cancelled,,0:54:52,,,,
7301605071,02/19/2024 11:29:05,02/19/2024 11:29:05,Buy,MNQH4,1,21410.75,Market,21410.75,,Filled,0:04:01,,,,,
7301605072,02/19/2024 11:29:05,,Sell,MNQH4,1,,Stop,,21404.75,Cancelled,,,,,,
7301605073,02/19/2024 11:29:05,02/19/2024 11:33:06,Sell,MNQH4,1,21423.25,Limit,21423.25,,Filled,,1:56:26,,,,
7301604071,02/19/2024 13:29:32,02/19/2024 13:29:32,Buy,MNQH4,1,21452.75,Market,21452.75,,Filled,0:06:19,,,,,
7301604072,02/19/2024 13:29:32,02/19/2024 13:35:51,Sell,MNQH4,1,21441.75,Stop,,21441.75,Filled,,,,,,
7301604073,02/19/2024 13:29:32,,Sell,MNQH4,1,,Limit,21469.75,,Cancelled,,1:17:20,,,,
7301605341,02/20/2024 7:30:00,02/20/2024 7:30:00,Sell,MNQH4,1,21350,Market,21350,,Filled,0:02:01,,,,,
7301605342,02/20/2024 7:30:00,,Buy,MNQH4,1,,Stop,,21359.75,Cancelled,,,,,,
7301605343,02/20/2024 7:30:00,02/20/2024 7:32:01,Buy,MNQH4,1,21333.25,Limit,21333.25,,Filled,,1:14:19,,,,
7301603011,02/20/2024 8:46:20,02/20/2024 8:46:20,Buy,MNQH4,1,21463,Market,21463,,Filled,0:06:05,,,,,
7301603012,02/20/2024 8:46:20,,Sell,MNQH4,1,,Stop,,21453.75,Cancelled,,,,,,
7301603013,02/20/2024 8:46:20,02/20/2024 8:52:25,Sell,MNQH4,1,21483,Limit,21483,,Filled,,1:10:59,,,,
7301603631,02/20/2024 10:03:24,02/20/2024 10:03:24,Sell,MNQH4,1,21391.75,Market,21391.75,,Filled,0:05:13,,,,,
7301603632,02/20/2024 10:03:24,02/20/2024 10:08:37,Buy,MNQH4,1,21404.5,Stop,,21404.5,Filled,,,,,,
7301603633,02/20/2024 10:03:24,,Buy,MNQH4,1,,Limit,21365.5,,Cancelled,,0:38:32,,,,
7301603491,02/20/2024 10:47:09,02/20/2024 10:47:09,Buy,MNQH4,1,21441.5,Market,21441.5,,Filled,0:05:50,,,,,
7301603492,02/20/2024 10:47:09,,Sell,MNQH4,1,,Stop,,21435.75,Cancelled,,,,,,
7301603493,02/20/2024 10:47:09,02/20/2024 10:52:59,Sell,MNQH4,1,21455.5,Limit,21455.5,,Filled,,1:26:17,,,,
7301605401,02/20/2024 12:19:16,02/20/2024 12:19:16,Buy,MNQH4,1,21494,Market,21494,,Filled,0:05:46,,,,,
7301605402,02/20/2024 12:19:16,,Sell,MNQH4,1,,Stop,,21488,Cancelled,,,,,,
7301605403,02/20/2024 12:19:16,02/20/2024 12:25:02,Sell,MNQH4,1,21508,Limit,21508,,Filled,,1:06:27,,,,
7301605131,02/21/2024 7:30:00,02/21/2024 7:30:00,Sell,MNQH4,1,21375.25,Market,21375.25,,Filled,0:06:59,,,,,
7301605132,02/21/2024 7:30:00,02/21/2024 7:36:59,Buy,MNQH4,1,21388.25,Stop,,21388.25,Filled,,,,,,
7301605133,02/21/2024 7:30:00,,Buy,MNQH4,1,,Limit,21357.75,,Cancelled,,1:36:04,,,,
7301605761,02/21/2024 9:13:03,02/21/2024 9:13:03,Buy,MNQH4,1,21374.25,Market,21374.25,,Filled,0:10:37,,revenge,,,
7301605762,02/21/2024 9:13:03,,Sell,MNQH4,1,,Stop,,21362,Cancelled,,,revenge,,,
7301605763,02/21/2024 9:13:03,02/21/2024 9:23:40,Sell,MNQH4,1,21394.5,Limit,21394.5,,Filled,,0:02:39,revenge,,,
7301605421,02/21/2024 9:26:19,02/21/2024 9:26:19,Buy,MNQH4,1,21442.25,Market,21442.25,,Filled,0:09:40,,,,,
7301605422,02/21/2024 9:26:19,,Sell,MNQH4,1,,Stop,,21431,Cancelled,,,,,,
7301605423,02/21/2024 9:26:19,02/21/2024 9:35:59,Sell,MNQH4,1,21462.5,Limit,21462.5,,Filled,,1:17:18,,,,
7301603701,02/21/2024 10:53:17,02/21/2024 10:53:17,Sell,MNQH4,1,21480.75,Market,21480.75,,Filled,0:01:08,,,,,
7301603702,02/21/2024 10:53:17,02/21/2024 10:54:25,Buy,MNQH4,1,21500.75,Stop,,21500.75,Filled,,,,,,
7301603703,02/21/2024 10:53:17,,Buy,MNQH4,1,,Limit,21443,,Cancelled,,0:16:21,,,,
7301605091,02/21/2024 11:10:46,02/21/2024 11:10:46,Sell,MNQH4,1,21500.5,Market,21500.5,,Filled,0:04:33,,,,,
7301605092,02/21/2024 11:10:46,02/21/2024 11:15:19,Buy,MNQH4,1,21518.5,Stop,,21518.5,Filled,,,,,,
7301605093,02/21/2024 11:10:46,,Buy,MNQH4,1,,Limit,21470.25,,Cancelled,,1:13:43,,,,
7301603191,02/22/2024 7:30:00,02/22/2024 7:30:00,Buy,MNQH4,1,21369.75,Market,21369.75,,Filled,0:08:51,,,,,
7301603192,02/22/2024 7:30:00,02/22/2024 7:38:51,Sell,MNQH4,1,21359.5,Stop,,21359.5,Filled,,,,,,
7301603193,02/22/2024 7:30:00,,Sell,MNQH4,1,,Limit,21391.25,,Cancelled,,0:20:29,,,,
7301603221,02/22/2024 7:59:20,02/22/2024 7:59:20,Buy,MNQH4,1,21478.75,Market,21478.75,,Filled,0:06:11,,,,,
7301603222,02/22/2024 7:59:20,,Sell,MNQH4,1,,Stop,,21470.25,Cancelled,,,,,,
7301603223,02/22/2024 7:59:20,02/22/2024 8:05:31,Sell,MNQH4,1,21491.25,Limit,21491.25,,Filled,,0:24:40,,,,
7301603901,02/22/2024 8:30:11,02/22/2024 8:30:11,Sell,MNQH4,1,21456,Market,21456,,Filled,0:09:43,,,,,
7301603902,02/22/2024 8:30:11,02/22/2024 8:39:54,Buy,MNQH4,1,21474.5,Stop,,21474.5,Filled,,,,,,
7301603903,02/22/2024 8:30:11,,Buy,MNQH4,1,,Limit,21426.5,,Cancelled,,1:57:13,,,,
7301603711,02/22/2024 10:37:07,02/22/2024 10:37:07,Buy,MNQH4,1,21476.25,Market,21476.25,,Filled,0:09:55,,,,,
7301603712,02/22/2024 10:37:07,02/22/2024 10:47:02,Sell,MNQH4,1,21462.5,Stop,,21462.5,Filled,,,,,,
7301603713,02/22/2024 10:37:07,,Sell,MNQH4,1,,Limit,21495.75,,Cancelled,,1:40:21,,,,
7301605211,02/22/2024 12:27:23,02/22/2024 12:27:23,Sell,MNQH4,1,21456.75,Market,21456.75,,Filled,0:04:20,,,,,
7301605212,02/22/2024 12:27:23,,Buy,MNQH4,1,,Stop,,21463.5,Cancelled,,,,,,
7301605213,02/22/2024 12:27:23,02/22/2024 12:31:43,Buy,MNQH4,1,21443,Limit,21443,,Filled,,0:56:54,,,,
7301603431,02/23/2024 7:30:00,02/23/2024 7:30:00,Sell,MNQH4,1,21489.75,Market,21489.75,,Filled,0:03:39,,,,,
7301603432,02/23/2024 7:30:00,02/23/2024 7:33:39,Buy,MNQH4,1,21505.25,Stop,,21505.25,Filled,,,,,,
7301603433,02/23/2024 7:30:00,,Buy,MNQH4,1,,Limit,21462.75,,Cancelled,,1:26:44,,,,
7301603891,02/23/2024 9:00:23,02/23/2024 9:00:23,Sell,MNQH4,1,21429.75,Market,21429.75,,Filled,0:08:32,,,,,
7301603892,02/23/2024 9:00:23,02/23/2024 9:08:55,Buy,MNQH4,1,21437.75,Stop,,21437.75,Filled,,,,,,
7301603893,02/23/2024 9:00:23,,Buy,MNQH4,1,,Limit,21413.75,,Cancelled,,1:09:52,,,,
7301605351,02/23/2024 10:18:47,02/23/2024 10:18:47,Sell,MNQH4,1,21385.5,Market,21385.5,,Filled,0:01:28,,,,,
7301605352,02/23/2024 10:18:47,02/23/2024 10:20:15,Buy,MNQH4,1,21399,Stop,,21399,Filled,,,,,,
7301605353,02/23/2024 10:18:47,,Buy,MNQH4,1,,Limit,21356.5,,Cancelled,,1:41:36,,,,
7301604141,02/23/2024 12:01:51,02/23/2024 12:01:51,Sell,MNQH4,1,21399.5,Market,21399.5,,Filled,0:06:12,,,,,
7301604142,02/23/2024 12:01:51,02/23/2024 12:08:03,Buy,MNQH4,1,21412.5,Stop,,21412.5,Filled,,,,,,
7301604143,02/23/2024 12:01:51,,Buy,MNQH4,1,,Limit,21369,,Cancelled,,1:18:43,,,,
7301604261,02/23/2024 13:26:46,02/23/2024 13:26:46,Sell,MNQH4,1,21445,Market,21445,,Filled,0:04:03,,,,,
7301604262,02/23/2024 13:26:46,02/23/2024 13:30:49,Buy,MNQH4,1,21464,Stop,,21464,Filled,,,,,,
7301604263,02/23/2024 13:26:46,,Buy,MNQH4,1,,Limit,21402.25,,Cancelled,,1:26:21,,,,
7301604961,02/26/2024 7:30:00,02/26/2024 7:30:00,Buy,MNQH4,1,21451.5,Market,21451.5,,Filled,0:10:08,,,,,
7301604962,02/26/2024 7:30:00,02/26/2024 7:40:08,Sell,MNQH4,1,21438.5,Stop,,21438.5,Filled,,,,,,
7301604963,02/26/2024 7:30:00,,Sell,MNQH4,1,,Limit,21470.75,,Cancelled,,0:42:10,,,,
7301603091,02/26/2024 8:22:18,02/26/2024 8:22:18,Buy,MNQH4,1,21455.25,Market,21455.25,,Filled,0:01:32,,,,,
7301603092,02/26/2024 8:22:18,,Sell,MNQH4,1,,Stop,,21448.25,Cancelled,,,,,,
7301603093,02/26/2024 8:22:18,02/26/2024 8:23:50,Sell,MNQH4,1,21472,Limit,21472,,Filled,,1:36:38,,,,
7301605521,02/26/2024 10:00:28,02/26/2024 10:00:28,Sell,MNQH4,1,21509.75,Market,21509.75,,Filled,0:04:55,,,,,
7301605522,02/26/2024 10:00:28,,Buy,MNQH4,1,,Stop,,21517.25,Cancelled,,,,,,
7301605523,02/26/2024 10:00:28,02/26/2024 10:05:23,Buy,MNQH4,1,21491.5,Limit,21491.5,,Filled,,1:36:23,,,,
7301605231,02/26/2024 11:41:46,02/26/2024 11:41:46,Sell,MNQH4,1,21414,Market,21414,,Filled,0:09:54,,,,,
7301605232,02/26/2024 11:41:46,02/26/2024 11:51:40,Buy,MNQH4,1,21425.25,Stop,,21425.25,Filled,,,,,,
7301605233,02/26/2024 11:41:46,,Buy,MNQH4,1,,Limit,21389.5,,Cancelled,,0:49:50,,,,
7301605831,02/26/2024 12:41:30,02/26/2024 12:41:30,Buy,MNQH4,1,21420.25,Market,21420.25,,Filled,0:02:54,,,excessive,,
7301605832,02/26/2024 12:41:30,02/26/2024 12:44:24,Sell,MNQH4,1,21400.75,Stop,,21400.75,Filled,,,,excessive,,
7301605833,02/26/2024 12:41:30,,Sell,MNQH4,1,,Limit,21454.25,,Cancelled,,0:13:24,,excessive,,
7301602861,02/27/2024 7:30:00,02/27/2024 7:30:00,Sell,MNQH4,1,21434.75,Market,21434.75,,Filled,0:02:02,,,,,
7301602862,02/27/2024 7:30:00,02/27/2024 7:32:02,Buy,MNQH4,1,21454.75,Stop,,21454.75,Filled,,,,,,
7301602863,02/27/2024 7:30:00,,Buy,MNQH4,1,,Limit,21389,,Cancelled,,1:36:10,,,,
7301604781,02/27/2024 9:08:12,02/27/2024 9:08:12,Buy,MNQH4,1,21473.5,Market,21473.5,,Filled,0:03:47,,,,,
7301604782,02/27/2024 9:08:12,02/27/2024 9:11:59,Sell,MNQH4,1,21456,Stop,,21456,Filled,,,,,,
7301604783,02/27/2024 9:08:12,,Sell,MNQH4,1,,Limit,21513.5,,Cancelled,,1:38:29,,,,
7301605591,02/27/2024 10:50:28,02/27/2024 10:50:28,Sell,MNQH4,1,21502.25,Market,21502.25,,Filled,0:06:54,,revenge,,,
7301605592,02/27/2024 10:50:28,02/27/2024 10:57:22,Buy,MNQH4,1,21513,Stop,,21513,Filled,,,revenge,,,
7301605593,02/27/2024 10:50:28,,Buy,MNQH4,1,,Limit,21481.75,,Cancelled,,0:03:45,revenge,,,
7301604241,02/27/2024 11:01:07,02/27/2024 11:01:07,Buy,MNQH4,1,21526,Market,21526,,Filled,0:08:16,,,,,
7301604242,02/27/2024 11:01:07,,Sell,MNQH4,1,,Stop,,21516.25,Cancelled,,,,,,
7301604243,02/27/2024 11:01:07,02/27/2024 11:09:23,Sell,MNQH4,1,21541,Limit,21541,,Filled,,1:09:05,,,,
7301605301,02/27/2024 12:18:28,02/27/2024 12:18:28,Sell,MNQH4,1,21504.75,Market,21504.75,,Filled,0:07:19,,,,,
7301605302,02/27/2024 12:18:28,02/27/2024 12:25:47,Buy,MNQH4,1,21522.25,Stop,,21522.25,Filled,,,,,,
7301605303,02/27/2024 12:18:28,,Buy,MNQH4,1,,Limit,21470.75,,Cancelled,,0:14:25,,,,
7301602791,02/28/2024 7:30:00,02/28/2024 7:30:00,Sell,MNQH4,1,21472,Market,21472,,Filled,0:01:04,,,,,
7301602792,02/28/2024 7:30:00,,Buy,MNQH4,1,,Stop,,21481.75,Cancelled,,,,,,
7301602793,02/28/2024 7:30:00,02/28/2024 7:31:04,Buy,MNQH4,1,21456.25,Limit,21456.25,,Filled,,0:05:48,,,,
7301605801,02/28/2024 7:36:52,02/28/2024 7:36:52,Buy,MNQH4,1,21377.75,Market,21377.75,,Filled,0:11:11,,,excessive,,
7301605802,02/28/2024 7:36:52,,Sell,MNQH4,1,,Stop,,21363,Cancelled,,,,excessive,,
7301605803,02/28/2024 7:36:52,02/28/2024 7:48:03,Sell,MNQH4,1,21395.25,Limit,21395.25,,Filled,,1:23:19,,excessive,,
7301603531,02/28/2024 9:11:22,02/28/2024 9:11:22,Sell,MNQH4,1,21351.5,Market,21351.5,,Filled,0:03:12,,,,,
7301603532,02/28/2024 9:11:22,,Buy,MNQH4,1,,Stop,,21359,Cancelled,,,,,,
7301603533,02/28/2024 9:11:22,02/28/2024 9:14:34,Buy,MNQH4,1,21339,Limit,21339,,Filled,,0:33:10,,,,
7301603541,02/28/2024 9:47:44,02/28/2024 9:47:44,Buy,MNQH4,1,21450.5,Market,21450.5,,Filled,0:10:21,,,,,
7301603542,02/28/2024 9:47:44,02/28/2024 9:58:05,Sell,MNQH4,1,21438.75,Stop,,21438.75,Filled,,,,,,
7301603543,02/28/2024 9:47:44,,Sell,MNQH4,1,,Limit,21472.5,,Cancelled,,0:42:29,,,,
